"H","2026/01/04"
"［データ区分］","［伝票日付］","［伝票No］","［取引状態］","［自社コード］","［自社会員名］","［自社担当者］","［取引先コード］","［取引先名］","［納品場所コード］","［納品場所名］","［納品場所 住所］","［マイカタログID］","［自社管理商品コード］","［商品名］","［規格］","［入数］","［入数単位］","［単価］","［数量］","［単位］","［金額］","［消費税］","［小計］","［課税区分］","［税区分］","［合計 商品本体］","［合計 商品消費税］","［合計 送料本体］","［合計 送料消費税］","［合計 その他］","［総合計］","［発注日］","［発送日］","［納品日］","［受領日］","［取引ID_SYSTEM］","［伝票明細ID_SYSTEM］","［発注送信日］","［発注送信時間］","［送信日］","［送信時間］"
"D","2025/12/19","513026","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","164737377","","フェルミエ　コンテド　モンターニュ　8ヶ月熟成","","0.00","g","7.07","0.00","g","0","0","0","","外税","","","","","","","2025/12/19","2025/12/19","2025/12/19","2025/12/19","1732652944","3","2025/12/19","01:45","2025/12/21","21:41"
"D","2025/12/19","513026","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","172061416","","スエヒロ　オガタン（B）　炭","１０ｋｇ","1.00","箱","2710.00","1.00","箱","2710","0","2710","","外税","","","","","","","2025/12/19","2025/12/19","2025/12/19","2025/12/19","1732652944","4","2025/12/19","01:45","2025/12/21","21:41"
"D","2025/12/19","513026","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","192238063","","F&B キャビア　オシェトラ（LANGEDOR","５０ｇ　期間特価","1.00","ヶ","4300.00","1.00","ヶ","4300","0","4300","","外税","","","","","","","2025/12/19","2025/12/19","2025/12/19","2025/12/19","1732652944","5","2025/12/19","01:45","2025/12/21","21:41"
"D","2025/12/19","513151","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","85416587","","ルビーポルト","750ml","0.00","本","2330.00","1.00","本","2330","0","2330","","外税","2330","0","0","0","0","2330","","2025/12/19","2025/12/19","2025/12/19","1732899355","1","","","2025/12/21","21:41"
"D","2025/12/19","514189","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社ヴァンクロス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","221282937","","Nuits Saint Georges Les Hauts Pruliers  Axelle Marchand de Gramont2018","混載12本","12.00","未指定","4868.00","2.00","本","9736","0","9736","","外税","9736","0","0","0","0","9736","","2025/12/18","2025/12/19","2025/12/19","1734689307","1","","","2025/12/26","00:21"
"D","2025/12/20","513023","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56150488","","パーチバター（無塩）よつ葉","４５０ｇ","30.00","C/S","918.00","2.00","個","1836","0","1836","","外税","1836","0","0","0","0","1836","2025/12/19","2025/12/19","2025/12/20","2025/12/20","1732651518","1","2025/12/19","01:42","2025/12/21","21:41"
"D","2025/12/20","513381","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","94928124","","サッポロ  ラガー  中瓶（赤星）　500ML","500ML×20","20.00","本","288.00","7.00","本","2016","0","2016","","外税","2638","0","0","0","0","2638","2025/12/20","2025/12/20","2025/12/20","2025/12/20","1733187563","1","2025/12/20","01:25","2025/12/21","21:41"
"D","2025/12/20","513381","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","210064639","","ｻﾝﾄﾘｰ 業務用 烏龍茶 ﾍﾟｯﾄ　2L","２Ｌ × ６","0.00","本","220.00","1.00","本","220","0","220","","外税","","","","","","","2025/12/20","2025/12/20","2025/12/20","2025/12/20","1733187563","2","2025/12/20","01:25","2025/12/21","21:41"
"D","2025/12/20","513381","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","55950645","","ウィルキンソン タンサン　ペット 500ML","500ＭＬ × 1本","24.00","本","134.00","3.00","本","402","0","402","","外税","","","","","","","2025/12/20","2025/12/20","2025/12/20","2025/12/20","1733187563","3","2025/12/20","01:25","2025/12/21","21:41"
"D","2025/12/20","513384","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64423727","","グラニュー糖","1kg","1.00","PC","290.00","1.00","PC","290","0","290","","外税","3750","0","0","0","0","3750","2025/12/20","2025/12/20","2025/12/20","2025/12/20","1733189722","1","2025/12/20","01:30","2025/12/21","21:41"
"D","2025/12/20","513384","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","151614718","","三祐　パルマラット　マスカルポーネ","500ｇ","1.00","ヶ","1230.00","1.00","ヶ","1230","0","1230","","外税","","","","","","","2025/12/20","2025/12/20","2025/12/20","2025/12/20","1733189722","2","2025/12/20","01:30","2025/12/21","21:41"
"D","2025/12/20","513384","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","109142645","","メグ　LLホイップクリーム動物性40　赤","1L","0.00","未指定","2230.00","1.00","本","2230","0","2230","","外税","","","","","","","2025/12/20","2025/12/20","2025/12/20","2025/12/20","1733189722","3","2025/12/20","01:30","2025/12/21","21:41"
"D","2025/12/20","513397","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597087","","玉子　パック","Lサイズ","0.00","PC","320.00","1.00","PC","320","25","345","","外税","2150","171","0","0","0","2321","2025/12/20","2025/12/20","2025/12/20","2025/12/20","1733207650","1","2025/12/20","02:20","2025/12/23","03:06"
"D","2025/12/20","513397","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","138355716","","とちあいか","","0.00","PC","1600.00","1.00","PC","1600","128","1728","","外税","","","","","","","2025/12/20","2025/12/20","2025/12/20","2025/12/20","1733207650","2","2025/12/20","02:20","2025/12/23","03:06"
"D","2025/12/20","513397","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596715","","ズッキーニ","","0.00","本","230.00","1.00","本","230","18","248","","外税","","","","","","","2025/12/20","2025/12/20","2025/12/20","2025/12/20","1733207650","3","2025/12/20","02:20","2025/12/23","03:06"
"D","2025/12/22","513575","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56150519","","北海道フレッシュクリーム３８％　１Ｌ","１Ｌ","1.00","本","1166.00","1.00","本","1166","0","1166","","外税","4611","0","0","0","0","4611","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733673989","1","2025/12/21","15:45","2025/12/23","03:06"
"D","2025/12/22","513575","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56150496","","牛乳","１Ｌ　成分無調整","12.00","C/S","245.00","1.00","本","245","0","245","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733673989","2","2025/12/21","15:45","2025/12/23","03:06"
"D","2025/12/22","513575","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","60001168","","Ａ）ブレンドオイル５Ｌ","５Ｌ","3.00","C/S","3200.00","1.00","本","3200","0","3200","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733673989","3","2025/12/21","15:45","2025/12/23","03:06"
"D","2025/12/22","513577","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","65367627","","その他（食品以外の商品）","","0.00","未指定","0.00","0.00","個","0","0","0","","外税","2400","0","0","0","0","2400","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733680395","1","2025/12/21","15:59","2025/12/23","03:06"
"D","2025/12/22","513577","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56863232","","オススメ鮮魚情報","ソールポーション","0.00","未指定","2000.00","1.00","kg","2000","0","2000","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733680395","2","2025/12/21","15:59","2025/12/23","03:06"
"D","2025/12/22","513577","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56863232","","オススメ鮮魚情報","鯛　あら","0.00","未指定","100.00","4.00","kg","400","0","400","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733680395","3","2025/12/21","15:59","2025/12/23","03:06"
"D","2025/12/22","513577","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56863232","","オススメ鮮魚情報","生黒ソール","0.00","未指定","0.00","0.00","kg","0","0","0","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733680395","4","2025/12/21","15:59","2025/12/23","03:06"
"D","2025/12/22","513643","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","55950730","","サントリー  VSOP  スリム　660ML","660ML×12","1.00","本","0.00","0.00","本","0","0","0","","外税","0","0","0","0","0","0","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733798810","1","2025/12/21","20:23","2025/12/23","03:06"
"D","2025/12/22","513667","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","川島食品株式会社","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","112989805","","バキュームパック250-350１００枚入","","0.00","PC","1450.00","1.00","PC","1450","0","1450","","外税","4400","0","0","0","0","4400","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733832529","5","2025/12/21","21:17","2025/12/23","03:06"
"D","2025/12/22","513667","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","川島食品株式会社","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56672171","","バキュームパック150-250１００枚入","","0.00","PC","700.00","1.00","PC","700","0","700","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733832529","6","2025/12/21","21:17","2025/12/23","03:06"
"D","2025/12/22","513667","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","川島食品株式会社","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56672172","","バキュームパック200-300１００枚入","","0.00","PC","1050.00","1.00","PC","1050","0","1050","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733832529","7","2025/12/21","21:17","2025/12/23","03:06"
"D","2025/12/22","513667","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","川島食品株式会社","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56438368","","外国産 冷凍 豚ばら スライス","1ｋｇ","0.00","kg","1200.00","1.00","kg","1200","0","1200","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733832529","8","2025/12/21","21:17","2025/12/23","03:06"
"D","2025/12/22","513667","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","川島食品株式会社","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","112989805","","バキュームパック250-350１００枚入","","0.00","PC","1450.00","0.00","PC","0","0","0","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733832529","1","2025/12/21","21:17","2025/12/23","03:06"
"D","2025/12/22","513667","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","川島食品株式会社","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56672171","","バキュームパック150-250１００枚入","","0.00","PC","660.00","0.00","PC","0","0","0","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733832529","2","2025/12/21","21:17","2025/12/23","03:06"
"D","2025/12/22","513667","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","川島食品株式会社","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56672172","","バキュームパック200-300１００枚入","","0.00","PC","1050.00","0.00","PC","0","0","0","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733832529","3","2025/12/21","21:17","2025/12/23","03:06"
"D","2025/12/22","513667","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","川島食品株式会社","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56438368","","外国産 冷凍 豚ばら スライス","1ｋｇ","0.00","kg","1200.00","0.00","kg","0","0","0","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733832529","4","2025/12/21","21:17","2025/12/23","03:06"
"D","2025/12/22","513668","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597087","","玉子　パック","Lサイズ","0.00","PC","320.00","1.00","PC","320","25","345","","外税","10247","816","0","0","0","11063","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733835813","1","2025/12/21","21:22","2025/12/23","03:06"
"D","2025/12/22","513668","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","155474463","","マイクロパースレー","","0.00","PC","380.00","1.00","PC","380","30","410","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733835813","2","2025/12/21","21:22","2025/12/23","03:06"
"D","2025/12/22","513668","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596728","","ブロッコリー","","0.00","個","300.00","2.00","個","600","48","648","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733835813","3","2025/12/21","21:22","2025/12/23","03:06"
"D","2025/12/22","513668","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597032","","マイクロリーフ","","0.00","PC","300.00","1.00","PC","300","24","324","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733835813","4","2025/12/21","21:22","2025/12/23","03:06"
"D","2025/12/22","513668","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596966","","セルリアック","","0.00","個","1500.00","2.67","kg","4005","320","4325","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733835813","5","2025/12/21","21:22","2025/12/23","03:06"
"D","2025/12/22","513668","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597014","","ベルギーエシャロット","","0.00","kg","1200.00","0.31","kg","372","29","401","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733835813","6","2025/12/21","21:22","2025/12/23","03:06"
"D","2025/12/22","513668","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597029","","赤水菜","","0.00","PC","350.00","1.00","PC","350","28","378","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733835813","7","2025/12/21","21:22","2025/12/23","03:06"
"D","2025/12/22","513668","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","134672886","","軟白ネギ","","0.00","PC","380.00","1.00","PC","380","30","410","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733835813","8","2025/12/21","21:22","2025/12/23","03:06"
"D","2025/12/22","513668","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596731","","ビーツ","","0.00","kg","800.00","2.10","kg","1680","134","1814","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733835813","9","2025/12/21","21:22","2025/12/23","03:06"
"D","2025/12/22","513668","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596583","","エリンギ","","0.00","PC","160.00","3.00","PC","480","38","518","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733835813","10","2025/12/21","21:22","2025/12/23","03:06"
"D","2025/12/22","513668","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597020","","セルフィーユ/チャービル","","0.00","PC","280.00","1.00","PC","280","22","302","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733835813","11","2025/12/21","21:22","2025/12/23","03:06"
"D","2025/12/22","513668","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596689","","ラズベリー/フランボアーズ","","0.00","PC","1100.00","1.00","PC","1100","88","1188","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733835813","12","2025/12/21","21:22","2025/12/23","03:06"
"D","2025/12/22","513671","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社トーホーフードサービス　グループ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56349006","","ニチレイチキンブイヨンEX1k","1k","10.00","PC","1280.00","1.00","PC","1280","0","1280","","外税","3220","0","0","0","0","3220","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733849132","1","2025/12/21","21:39","2025/12/23","03:06"
"D","2025/12/22","513671","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社トーホーフードサービス　グループ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56349060","","雪印　バター（食塩不使用）Ｆ　　４５０Ｇ","450g","30.00","個","880.00","1.00","個","880","0","880","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733849132","2","2025/12/21","21:39","2025/12/23","03:06"
"D","2025/12/22","513671","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社トーホーフードサービス　グループ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56349059","","メグ　北海道フレッシュクリーム３５　　１Ｌ","１Ｌ","12.00","C/S","1060.00","1.00","本","1060","0","1060","","外税","","","","","","","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733849132","3","2025/12/21","21:39","2025/12/23","03:06"
"D","2025/12/22","513672","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","55950679","","マイヤーズ  ラム　700ML","700ML×12","1.00","本","1189.00","1.00","本","1189","0","1189","","外税","1189","0","0","0","0","1189","2025/12/21","2025/12/22","2025/12/22","2025/12/22","1733850740","1","2025/12/21","21:41","2025/12/23","03:06"
"D","2025/12/22","513833","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66106856","","ネクタイ","","0.00","未指定","220.00","1.00","本","220","0","220","","外税","1060","0","0","0","0","1060","","2025/12/22","2025/12/22","2025/12/22","1734041082","1","","","2025/12/23","03:06"
"D","2025/12/22","513833","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66177757","","ナフキン","","0.00","未指定","35.00","24.00","枚","840","0","840","","外税","","","","","","","","2025/12/22","2025/12/22","2025/12/22","1734041082","2","","","2025/12/23","03:06"
"D","2025/12/22","514191","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社ＴＡＴＳＵＭＩ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","169075489","","取寄／日清製粉 テロワール ピュール ２５ｋｇ","25kg","1.00","袋","9750.00","1.00","袋","9750","0","9750","","外税","9750","0","0","0","0","9750","","2025/12/22","2025/12/22","2025/12/22","1734691630","1","","","2025/12/26","00:21"
"D","2025/12/22","515117","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56863232","","オススメ鮮魚情報","ソールポーション","0.00","未指定","2000.00","1.00","PC","2000","0","2000","","外税","2000","0","0","0","0","2000","","2025/12/26","2025/12/22","2025/12/22","1736102437","1","","","2026/01/04","12:06"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596728","","ブロッコリー","","0.00","個","300.00","2.00","個","600","48","648","","外税","16936","1347","0","0","0","18283","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","1","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597032","","マイクロリーフ","","0.00","PC","300.00","1.00","PC","300","24","324","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","2","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","138355716","","とちあいか","","0.00","PC","1500.00","1.00","PC","1500","120","1620","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","3","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","155474463","","マイクロパースレー","","0.00","PC","380.00","1.00","PC","380","30","410","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","4","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597004","","玉ねぎ","","0.00","kg","400.00","1.18","kg","472","37","509","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","5","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596732","","ミニトマト","","0.00","PC","330.00","1.00","PC","330","26","356","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","6","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597028","","クレソン","","0.00","束","0.00","0.00","束","0","0","0","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","7","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596623","","大根","","0.00","本","300.00","1.00","本","300","24","324","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","8","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596778","","柿","","0.00","個","180.00","2.00","個","360","28","388","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","9","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597024","","花穂","","0.00","枚","750.00","2.00","枚","1500","120","1620","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","10","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596724","","ラディッシュ/ラレシ","","0.00","束","180.00","1.00","束","180","14","194","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","11","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596583","","エリンギ","","0.00","PC","1601.00","2.00","PC","3202","256","3458","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","12","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597020","","セルフィーユ/チャービル","","0.00","PC","280.00","1.00","PC","280","22","302","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","13","2025/12/23","01:58","2025/12/26","00:21"
